Row ID,country_name,water_source,water_tech,status_id,management,pay,#installer,install_year,#status,#source,#adm1,#adm2,#wpdx_id,#report_date,#country_id,#activity_id,#data_lnk,#orig_lnk,photo_lnk,#converted,#created,#updated,lat_deg,lon_deg,Location,Count,#fecal_coliform_presence,#fecal_coliform_value,#subjective_quality,val1,val2
66219,Sierra Leone,Pump on hand-dug well,Afridev,no,,No- water is free,GOAL,2006,No- broken down. Pump damaged,Sierra Leone STATWASH portal,Eastern,Kenema,wpdx-00066219,03/20/2012 12:00:00 AM +0000,SL,aadh0old,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:25:11 PM +0000,10/26/2015 09:25:11 PM +0000,8.062250000000001,-10.9953,"(8.06225, -10.9953)",1,,,,,
66220,Sierra Leone,Pump on hand-dug well,India Mark,yes,,No- water is free,cord,2008,Yes- functional.,Sierra Leone STATWASH portal,Eastern,Kenema,wpdx-00066220,03/20/2012 12:00:00 AM +0000,SL,aa9jbim9,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:25:11 PM +0000,10/26/2015 09:25:11 PM +0000,8.05986,-10.9954,"(8.05986, -10.9954)",1,,,,,
66221,Sierra Leone,Protected Well (no pump),Bucket,no,,No- water is free,africa muslim agency,2010,No- broken down. Well damaged | Well polluted,Sierra Leone STATWASH portal,Eastern,Kenema,wpdx-00066221,03/20/2012 12:00:00 AM +0000,SL,aad6wbbg,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:25:11 PM +0000,10/26/2015 09:25:11 PM +0000,8.06208,-10.9965,"(8.06208, -10.9965)",1,,,,,
66222,Sierra Leone,Pump on hand-dug well,India Mark,no,,No- water is free,GOAL,2004,No- broken down. Pump damaged,Sierra Leone STATWASH portal,Eastern,Kenema,wpdx-00066222,03/20/2012 12:00:00 AM +0000,SL,ac97o6g8,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:25:11 PM +0000,10/26/2015 09:25:11 PM +0000,8.1032,-10.9993,"(8.1032, -10.9993)",1,,,,,
66223,Sierra Leone,Pump on hand-dug well,India Mark,yes,,No- water is free,GOAL,2004,Yes- functional.,Sierra Leone STATWASH portal,Eastern,Kenema,wpdx-00066223,03/20/2012 12:00:00 AM +0000,SL,ad2p824o,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:25:11 PM +0000,10/26/2015 09:25:11 PM +0000,8.12103,-11.008900000000001,"(8.12103, -11.0089)",1,,,,,
66224,Sierra Leone,Pump on hand-dug well,India Mark,no,,No- water is free,GOAL,2004,No- broken down. Pump damaged,Sierra Leone STATWASH portal,Eastern,Kenema,wpdx-00066224,03/20/2012 12:00:00 AM +0000,SL,ad21epxt,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:25:11 PM +0000,10/26/2015 09:25:11 PM +0000,8.12064,-11.0098,"(8.12064, -11.0098)",1,,,,,
66225,Sierra Leone,Pump on hand-dug well,India Mark,yes,,No- water is free,cord,2006,Yes- functional.,Sierra Leone STATWASH portal,Eastern,Kenema,wpdx-00066225,03/20/2012 12:00:00 AM +0000,SL,acdwrapb,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:25:11 PM +0000,10/26/2015 09:25:11 PM +0000,8.10604,-11.057499999999999,"(8.10604, -11.0575)",1,,,,,
66226,Sierra Leone,Pump on hand-dug well,India Mark,no,,No- water is free,United Nations (UN),2008,No- broken down. Pump damaged,Sierra Leone STATWASH portal,Eastern,Kenema,wpdx-00066226,03/20/2012 12:00:00 AM +0000,SL,ac4taw0g,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:25:11 PM +0000,10/26/2015 09:25:11 PM +0000,8.10054,-11.0608,"(8.10054, -11.0608)",1,,,,,
66227,Sierra Leone,Standpipe or Tapstand,,yes,,No- water is free,districk council,2009,Yes- functional.,Sierra Leone STATWASH portal,Eastern,Kenema,wpdx-00066227,03/20/2012 12:00:00 AM +0000,SL,ac4xgx92,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:25:11 PM +0000,10/26/2015 09:25:11 PM +0000,8.10061,-11.061500000000001,"(8.10061, -11.0615)",1,,,,,
66228,Sierra Leone,Protected Well (no pump),Bucket,yes,,No- water is free,Private Person,2009,Yes- functional.,Sierra Leone STATWASH portal,Eastern,Kenema,wpdx-00066228,03/29/2012 12:00:00 AM +0000,SL,aks9zecm,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:25:11 PM +0000,10/26/2015 09:25:11 PM +0000,8.28888,-10.8711,"(8.28888, -10.8711)",1,,,,,
66229,Sierra Leone,Water Kiosk with Tank,,yes,,No- water is free,kdho,2011,Yes- functional.,Sierra Leone STATWASH portal,Eastern,Kenema,wpdx-00066229,03/21/2012 12:00:00 AM +0000,SL,ajwcwswf,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:25:11 PM +0000,10/26/2015 09:25:11 PM +0000,8.26958,-10.8816,"(8.26958, -10.8816)",1,,,,,
66230,Sierra Leone,Protected Well (no pump),Bucket,yes,,No- water is free,Private Person,2009,Yes- functional.,Sierra Leone STATWASH portal,Eastern,Kenema,wpdx-00066230,03/21/2012 12:00:00 AM +0000,SL,ajyji0r6,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:25:11 PM +0000,10/26/2015 09:25:11 PM +0000,8.27089,-10.8819,"(8.27089, -10.8819)",1,,,,,
66231,Sierra Leone,Protected Well (no pump),Bucket,yes,,No- water is free,Private Person,2010,Yes- functional.,Sierra Leone STATWASH portal,Eastern,Kenema,wpdx-00066231,03/21/2012 12:00:00 AM +0000,SL,ajyeqjwz,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:25:11 PM +0000,10/26/2015 09:25:11 PM +0000,8.27081,-10.8819,"(8.27081, -10.8819)",1,,,,,
66232,Sierra Leone,Protected Well (no pump),Bucket,yes,,No- water is free,Private Person,2004,Yes- functional.,Sierra Leone STATWASH portal,Eastern,Kenema,wpdx-00066232,03/21/2012 12:00:00 AM +0000,SL,ajsjdo62,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:25:11 PM +0000,10/26/2015 09:25:11 PM +0000,8.26727,-10.8827,"(8.26727, -10.8827)",1,,,,,
66233,Sierra Leone,Pump on hand-dug well,India Mark,no,,No- water is free,United Nations (UN),2011,No- broken down. Pump damaged,Sierra Leone STATWASH portal,Eastern,Kenema,wpdx-00066233,03/21/2012 12:00:00 AM +0000,SL,ajtii8vc,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:25:11 PM +0000,10/26/2015 09:25:11 PM +0000,8.26786,-10.884,"(8.26786, -10.884)",1,,,,,
66234,Sierra Leone,Protected Well (no pump),Bucket,yes,,No- water is free,Private Person,2007,Yes- functional.,Sierra Leone STATWASH portal,Eastern,Kenema,wpdx-00066234,03/21/2012 12:00:00 AM +0000,SL,ajtgpy23,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:25:11 PM +0000,10/26/2015 09:25:11 PM +0000,8.26782,-10.8843,"(8.26782, -10.8843)",1,,,,,
66235,Sierra Leone,Water Kiosk with Tank,,yes,,No- water is free,Private Person,2009,Yes- functional.,Sierra Leone STATWASH portal,Eastern,Kenema,wpdx-00066235,03/21/2012 12:00:00 AM +0000,SL,ajq9tab0,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:25:11 PM +0000,10/26/2015 09:25:11 PM +0000,8.2659,-10.8844,"(8.2659, -10.8844)",1,,,,,
66236,Sierra Leone,Protected Well (no pump),Bucket,yes,,No- water is free,Private Person,1982,Yes- functional.,Sierra Leone STATWASH portal,Eastern,Kenema,wpdx-00066236,03/21/2012 12:00:00 AM +0000,SL,ajpyi1tc,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:25:11 PM +0000,10/26/2015 09:25:11 PM +0000,8.2657,-10.8848,"(8.2657, -10.8848)",1,,,,,
66237,Sierra Leone,Pump on hand-dug well,India Mark,yes,,No- water is free,United Nations (UN),2011,Yes- functional.,Sierra Leone STATWASH portal,Eastern,Kenema,wpdx-00066237,03/21/2012 12:00:00 AM +0000,SL,ajkzw0c0,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:25:11 PM +0000,10/26/2015 09:25:11 PM +0000,8.26271,-10.8848,"(8.26271, -10.8848)",1,,,,,
66238,Sierra Leone,Pump on hand-dug well,India Mark,yes,,No- water is free,United Nations (UN),2008,Yes- functional.,Sierra Leone STATWASH portal,Eastern,Kenema,wpdx-00066238,03/21/2012 12:00:00 AM +0000,SL,ajjkoqbc,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:25:11 PM +0000,10/26/2015 09:25:11 PM +0000,8.26184,-10.8857,"(8.26184, -10.8857)",1,,,,,
66239,Sierra Leone,Protected Well (no pump),Bucket,yes,,No- water is free,Private Person,2011,Yes- functional.,Sierra Leone STATWASH portal,Eastern,Kenema,wpdx-00066239,03/21/2012 12:00:00 AM +0000,SL,ags0j8vo,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:25:11 PM +0000,10/26/2015 09:25:11 PM +0000,8.20164,-10.9237,"(8.20164, -10.9237)",1,,,,,
66240,Sierra Leone,Protected Well (no pump),Bucket,yes,,No- water is free,Private Person,,Yes- functional.,Sierra Leone STATWASH portal,Eastern,Kenema,wpdx-00066240,03/21/2012 12:00:00 AM +0000,SL,agpyphvd,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:25:11 PM +0000,10/26/2015 09:25:11 PM +0000,8.2004,-10.9242,"(8.2004, -10.9242)",1,,,,,
66241,Sierra Leone,Pump on hand-dug well,India Mark,yes,,No- water is free,United Nations (UN),2011,Yes- functional.,Sierra Leone STATWASH portal,Eastern,Kenema,wpdx-00066241,03/21/2012 12:00:00 AM +0000,SL,agq7mzy4,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:25:11 PM +0000,10/26/2015 09:25:11 PM +0000,8.20056,-10.9244,"(8.20056, -10.9244)",1,,,,,
66242,Sierra Leone,Protected Well (no pump),Bucket,yes,,No- water is free,Private Person,,Yes- functional.,Sierra Leone STATWASH portal,Eastern,Kenema,wpdx-00066242,03/21/2012 12:00:00 AM +0000,SL,agpy429q,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:25:11 PM +0000,10/26/2015 09:25:11 PM +0000,8.20039,-10.9246,"(8.20039, -10.9246)",1,,,,,
66243,Sierra Leone,Pump on hand-dug well,India Mark,yes,,No- water is free,United Nations (UN),2010,Yes- functional.,Sierra Leone STATWASH portal,Eastern,Kenema,wpdx-00066243,03/21/2012 12:00:00 AM +0000,SL,agmse9qc,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:25:11 PM +0000,10/26/2015 09:25:11 PM +0000,8.19849,-10.9253,"(8.19849, -10.9253)",1,,,,,
66244,Sierra Leone,Pump on hand-dug well,India Mark,yes,,No- water is free,United Nations (UN),2010,Yes- functional.,Sierra Leone STATWASH portal,Eastern,Kenema,wpdx-00066244,03/21/2012 12:00:00 AM +0000,SL,agqw1rr9,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:25:11 PM +0000,10/26/2015 09:25:11 PM +0000,8.20097,-10.9253,"(8.20097, -10.9253)",1,,,,,
66245,Sierra Leone,Pump on hand-dug well,India Mark,yes,,No- water is free,United Nations (UN),2011,Yes- functional.,Sierra Leone STATWASH portal,Eastern,Kenema,wpdx-00066245,03/21/2012 12:00:00 AM +0000,SL,ai6agzn0,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:25:11 PM +0000,10/26/2015 09:25:11 PM +0000,8.23204,-10.8909,"(8.23204, -10.8909)",1,,,,,
66246,Sierra Leone,Pump on hand-dug well,India Mark,yes,,No- water is free,United Nations (UN),2010,Yes- functional.,Sierra Leone STATWASH portal,Eastern,Kenema,wpdx-00066246,03/21/2012 12:00:00 AM +0000,SL,ai2zeanp,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:25:11 PM +0000,10/26/2015 09:25:11 PM +0000,8.23005,-10.8918,"(8.23005, -10.8918)",1,,,,,
66247,Sierra Leone,Pump on hand-dug well,India Mark,yes,,No- water is free,United Nations (UN),2011,Yes- functional.,Sierra Leone STATWASH portal,Eastern,Kenema,wpdx-00066247,03/21/2012 12:00:00 AM +0000,SL,ai3h9at3,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:25:11 PM +0000,10/26/2015 09:25:11 PM +0000,8.23034,-10.8919,"(8.23034, -10.8919)",1,,,,,
66248,Sierra Leone,Pump on hand-dug well,India Mark,yes,,No- water is free,United Nations (UN),2006,Yes- functional.,Sierra Leone STATWASH portal,Eastern,Kenema,wpdx-00066248,03/21/2012 12:00:00 AM +0000,SL,ai2rnnsv,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:25:11 PM +0000,10/26/2015 09:25:11 PM +0000,8.22992,-10.8928,"(8.22992, -10.8928)",1,,,,,
66249,Sierra Leone,Water Kiosk with Tank,,yes,,No- water is free,Private Person,2010,Yes- functional.,Sierra Leone STATWASH portal,Eastern,Kenema,wpdx-00066249,03/21/2012 12:00:00 AM +0000,SL,agdrx111,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:25:11 PM +0000,10/26/2015 09:25:11 PM +0000,8.19303,-10.9237,"(8.19303, -10.9237)",1,,,,,
66250,Sierra Leone,Water Kiosk with Tank,,yes,,No- water is free,Private Person,2011,Yes- functional.,Sierra Leone STATWASH portal,Eastern,Kenema,wpdx-00066250,03/21/2012 12:00:00 AM +0000,SL,agehio1i,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:25:11 PM +0000,10/26/2015 09:25:11 PM +0000,8.19347,-10.9238,"(8.19347, -10.9238)",1,,,,,
66251,Sierra Leone,Water Kiosk with Tank,,yes,,No- water is free,Private Person,2010,Yes- functional.,Sierra Leone STATWASH portal,Eastern,Kenema,wpdx-00066251,03/21/2012 12:00:00 AM +0000,SL,agedy2eu,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:25:11 PM +0000,10/26/2015 09:25:11 PM +0000,8.19341,-10.9238,"(8.19341, -10.9238)",1,,,,,
66252,Sierra Leone,Water Kiosk with Tank,,yes,,No- water is free,Private Person,2010,Yes- functional.,Sierra Leone STATWASH portal,Eastern,Kenema,wpdx-00066252,03/21/2012 12:00:00 AM +0000,SL,agf2y9tl,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:25:11 PM +0000,10/26/2015 09:25:11 PM +0000,8.19383,-10.9242,"(8.19383, -10.9242)",1,,,,,
66253,Sierra Leone,Protected Well (no pump),Bucket,yes,,No- water is free,Private Person,2008,Yes- functional.,Sierra Leone STATWASH portal,Eastern,Kenema,wpdx-00066253,03/21/2012 12:00:00 AM +0000,SL,age96lkr,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:25:11 PM +0000,10/26/2015 09:25:11 PM +0000,8.19333,-10.9244,"(8.19333, -10.9244)",1,,,,,
64070,Sierra Leone,Water Kiosk with Tank,,yes,,No- water is free,United Nations (UN),2011,Yes- functional.,Sierra Leone STATWASH portal,Eastern,Kailahun,wpdx-00064070,02/23/2012 12:00:00 AM +0000,SL,ak8ttj3v,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:24:57 PM +0000,10/26/2015 09:24:57 PM +0000,8.27711,-10.374,"(8.27711, -10.374)",1,,,,,
64071,Sierra Leone,Water Kiosk with Tank,,yes,,No- water is free,police,2007,Yes- but partly damaged. Tap head(s) broken or missing | Water is leaking,Sierra Leone STATWASH portal,Eastern,Kailahun,wpdx-00064071,02/23/2012 12:00:00 AM +0000,SL,ak8p22a4,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:24:57 PM +0000,10/26/2015 09:24:57 PM +0000,8.27703,-10.3757,"(8.27703, -10.3757)",1,,,,,
64072,Sierra Leone,Pump on hand-dug well,India Mark,yes,,No- water is free,OXFAM,2004,Yes- functional.,Sierra Leone STATWASH portal,Eastern,Kailahun,wpdx-00064072,02/09/2012 12:00:00 AM +0000,SL,akm3wlr2,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:24:57 PM +0000,10/26/2015 09:24:57 PM +0000,8.28515,-10.3582,"(8.28515, -10.3582)",1,,,,,
64073,Sierra Leone,Pump on hand-dug well,Kardia,yes,,No- water is free,plan,2006,Yes- functional.,Sierra Leone STATWASH portal,Eastern,Kailahun,wpdx-00064073,02/10/2012 12:00:00 AM +0000,SL,akwt4280,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:24:57 PM +0000,10/26/2015 09:24:57 PM +0000,8.29161,-10.368,"(8.29161, -10.368)",1,,,,,
64074,Sierra Leone,Pump on hand-dug well,Kardia,yes,,No- water is free,OXFAM,2005,Yes- but partly damaged. Well polluted,Sierra Leone STATWASH portal,Eastern,Kailahun,wpdx-00064074,02/10/2012 12:00:00 AM +0000,SL,akvptgaw,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:24:57 PM +0000,10/26/2015 09:24:57 PM +0000,8.29096,-10.3689,"(8.29096, -10.3689)",1,,,,,
64075,Sierra Leone,Pump on borehole,Kardia,no,,Only if there is a breakdown,OXFAM,2002,No- broken down. Pump damaged,Sierra Leone STATWASH portal,Eastern,Kailahun,wpdx-00064075,02/09/2012 12:00:00 AM +0000,SL,akbi9r31,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:24:57 PM +0000,10/26/2015 09:24:57 PM +0000,8.27874,-10.3709,"(8.27874, -10.3709)",1,,,,,
64076,Sierra Leone,Water Kiosk with Tank,,yes,,No- water is free,Private Person,2010,Yes- but partly damaged. Tap head(s) broken or missing,Sierra Leone STATWASH portal,Eastern,Kailahun,wpdx-00064076,02/13/2012 12:00:00 AM +0000,SL,ak96x2ec,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:24:57 PM +0000,10/26/2015 09:24:57 PM +0000,8.27734,-10.3717,"(8.27734, -10.3717)",1,,,,,
64077,Sierra Leone,Pump on hand-dug well,Inkar,yes,,No- water is free,Action Aid,2003,Yes- functional.,Sierra Leone STATWASH portal,Eastern,Kailahun,wpdx-00064077,02/10/2012 12:00:00 AM +0000,SL,alf6kn7n,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:24:57 PM +0000,10/26/2015 09:24:57 PM +0000,8.30272,-10.3555,"(8.30272, -10.3555)",1,,,,,
64078,Sierra Leone,Pump on hand-dug well,India Mark,yes,,No- water is free,OXFAM,2010,Yes- functional.,Sierra Leone STATWASH portal,Eastern,Kailahun,wpdx-00064078,02/09/2012 12:00:00 AM +0000,SL,ahp4gxal,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:24:57 PM +0000,10/26/2015 09:24:57 PM +0000,8.22166,-10.3181,"(8.22166, -10.3181)",1,,,,,
64079,Sierra Leone,Pump on hand-dug well,Inkar,yes,,No- water is free,OXFAM,2008,Yes- functional.,Sierra Leone STATWASH portal,Eastern,Kailahun,wpdx-00064079,02/09/2012 12:00:00 AM +0000,SL,afagpjvm,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:24:57 PM +0000,10/26/2015 09:24:57 PM +0000,8.16926,-10.3779,"(8.16926, -10.3779)",1,,,,,
64080,Sierra Leone,Pump on hand-dug well,India Mark,no,,No- water is free,OXFAM,2011,No- broken down. Pump damaged,Sierra Leone STATWASH portal,Eastern,Kailahun,wpdx-00064080,02/09/2012 12:00:00 AM +0000,SL,afcwtpev,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:24:57 PM +0000,10/26/2015 09:24:57 PM +0000,8.17074,-10.3784,"(8.17074, -10.3784)",1,,,,,
64081,Sierra Leone,Pump on hand-dug well,India Mark,no,,No water,OXFAM,2007,No- broken down. Not pumping water,Sierra Leone STATWASH portal,Eastern,Kailahun,wpdx-00064081,02/09/2012 12:00:00 AM +0000,SL,af79sw4v,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:24:57 PM +0000,10/26/2015 09:24:57 PM +0000,8.16733,-10.3792,"(8.16733, -10.3792)",1,,,,,
64082,Sierra Leone,Pump on hand-dug well,Kardia,no,,No- water is free,GTZ,2004,No- broken down. Pump damaged,Sierra Leone STATWASH portal,Eastern,Kailahun,wpdx-00064082,02/10/2012 12:00:00 AM +0000,SL,air5tx4s,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:24:57 PM +0000,10/26/2015 09:24:57 PM +0000,8.24467,-10.3804,"(8.24467, -10.3804)",1,,,,,
64083,Sierra Leone,Pump on hand-dug well,Kardia,yes,,No- water is free,OXFAM,2003,Yes- functional.,Sierra Leone STATWASH portal,Eastern,Kailahun,wpdx-00064083,02/10/2012 12:00:00 AM +0000,SL,aipt0dj6,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:24:57 PM +0000,10/26/2015 09:24:57 PM +0000,8.24385,-10.3811,"(8.24385, -10.3811)",1,,,,,
64084,Sierra Leone,Pump on hand-dug well,India Mark,yes,,No water,g o s l,2011,Yes- functional.,Sierra Leone STATWASH portal,Eastern,Kailahun,wpdx-00064084,02/21/2012 12:00:00 AM +0000,SL,at9r4xey,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:24:57 PM +0000,10/26/2015 09:24:57 PM +0000,8.47358,-10.385,"(8.47358, -10.385)",1,,,,,
